CORE_ID,TIMESTAMP,CPU_CYCLES,INSTRUCTIONS,CACHE_MISSES,BRANCH_MISSES,LABEL
0,0,119853632,30375521,579326,6835,1.0
0,0,119853308,30173765,584941,6849,1.0
0,0,119853540,30365305,579109,6828,1.0
0,0,119852643,30445102,579036,6833,1.0
0,0,119853300,30366766,579136,6817,1.0
0,0,119854063,30182540,585099,6855,1.0
0,0,119852774,30366318,579115,6850,1.0
0,0,119853481,30416484,579105,6845,1.0
0,0,119852765,30363103,579058,6842,1.0
0,0,119853920,30175040,585039,6839,1.0
0,0,119852713,30364502,579085,6836,1.0
0,0,119853472,30464144,578908,6845,1.0
0,0,119852906,30373353,579320,6836,1.0
0,0,119853505,30173844,584949,6829,1.0
0,0,119852802,30373992,579331,6840,1.0
0,0,119853496,30389879,578940,6845,1.0
0,0,119852761,30363627,579064,6834,1.0
0,0,119853403,30179704,585097,6858,1.0
0,0,119853475,30366620,579103,6831,1.0
0,0,119852874,30398787,578995,6822,1.0
0,0,119853508,30368934,579202,6836,1.0
0,0,119853326,30177867,585045,6844,1.0
0,0,119853343,30366612,579103,6839,1.0
0,0,119852614,30421544,579117,6841,1.0
0,0,119853519,30367845,579116,6841,1.0
0,0,119854081,30181524,585146,6848,1.0
0,0,119852952,30371064,579221,6826,1.0
0,0,119852743,30431941,578946,6831,1.0
0,0,119853538,30373444,579274,6828,1.0
0,0,119854098,30174206,584953,6857,1.0
0,0,119853037,30368639,579195,6834,1.0
0,0,119853397,30377357,579211,6844,1.0
0,0,119852847,30369731,579227,6827,1.0
0,0,119853228,30176635,585024,6846,1.0
0,0,119852816,30371703,579182,6842,1.0
0,0,119853411,30408661,579049,6844,1.0
0,0,119852864,30367055,579118,6843,1.0
0,0,119853325,30175718,585031,6854,1.0
0,0,119853614,30366766,579107,6830,1.0
0,0,119852610,30456734,578942,6837,1.0
0,0,119852902,30376328,579304,6849,1.0
0,0,119853343,30173865,584944,6847,1.0
0,0,119853646,30372122,579287,6846,1.0
0,0,119852711,30402897,579155,6833,1.0
0,0,119853672,30367746,579103,6827,1.0
0,0,119854095,30180193,585063,6846,1.0
0,0,119852826,30368626,579148,6833,1.0
0,0,119852714,30413165,579047,6841,1.0
0,0,119853548,30371759,579188,6830,1.0
0,0,119853965,30175477,585040,6848,1.0
0,0,119852789,30367493,579113,6824,1.0
0,0,119853461,30421653,579111,6848,1.0
0,0,119852853,30365688,579117,6849,1.0
0,0,119853924,30178739,585074,6854,1.0
0,0,119852703,30365646,579117,6829,1.0
0,0,119853613,30386021,579117,6841,1.0
0,0,119852742,30368576,579192,6834,1.0
0,0,119853474,30175765,584961,6856,1.0
0,0,119853611,30364937,579095,6842,1.0
0,0,119852717,30376852,579282,6826,1.0
0,0,119852768,30366012,579126,6825,1.0
0,0,119853161,30274618,582139,6833,1.0
0,0,119853523,30374423,579326,6845,1.0
0,0,119852880,30377455,579124,6842,1.0
0,0,119853191,30181343,585140,6834,1.0
0,0,119852724,30442001,578901,6848,1.0
0,0,119853490,30367394,579160,6826,1.0
0,0,119852600,30374773,579196,6828,1.0
0,0,119853421,30174087,584987,6846,1.0
0,0,119853613,30401043,578998,6841,1.0
0,0,119852786,30374605,579280,6838,1.0
0,0,119853584,30436775,579005,6833,1.0
0,0,119853119,30176441,585012,6861,1.0
0,0,119853321,30373615,579176,6840,1.0
0,0,119852921,30367630,579135,6816,1.0
0,0,119853574,30419577,579085,6851,1.0
0,0,119853848,30173087,584925,6839,1.0
0,0,119852957,30400119,579122,6848,1.0
0,0,119852629,30364833,579094,6836,1.0
0,0,119853598,30447361,579097,6844,1.0
0,0,119854065,30173634,584969,6849,1.0
0,0,119852938,30444182,578950,6843,1.0
0,0,119853473,30370143,579237,6846,1.0
0,0,119852863,30376047,579088,6833,1.0
0,0,119853233,30181166,585081,6843,1.0
0,0,119852769,30434791,579013,6832,1.0
0,0,119853532,30364968,579098,6837,1.0
0,0,119852932,30448028,578912,6837,1.0
0,0,119853195,30175237,584980,6854,1.0
0,0,119853531,30407028,579075,6844,1.0
0,0,119852844,30377972,579367,6848,1.0
0,0,119852763,30378770,579117,6844,1.0
0,0,119853198,30177859,585049,6842,1.0
0,0,119853528,30406957,579105,6832,1.0
0,0,119852745,30371285,579265,6827,1.0
0,0,119853566,30401650,579020,6842,1.0
0,0,119853814,30176307,585009,6846,1.0
0,0,119852681,30436494,578925,6836,1.0
0,0,119852691,30370778,579250,6844,1.0
0,0,119853468,30401762,579125,6830,1.0
0,0,119853951,30178190,585040,6838,1.0
0,0,119852771,30393043,579250,6839,1.0
0,0,119853564,30366572,579143,6844,1.0
0,0,119852682,30461149,578976,6837,1.0
0,0,119853792,30183603,585201,6845,1.0
0,0,119852800,30437915,578921,6837,1.0
0,0,119853588,30365922,579123,6853,1.0
0,0,119852920,30461973,579069,6826,1.0
0,0,119853367,30178189,585059,6854,1.0
0,0,119852679,30373146,579124,6835,1.0
0,0,119853754,30371414,579258,6837,1.0
0,0,119852810,30387278,579093,6844,1.0
0,0,119853172,30179858,585093,6851,1.0
0,0,119853455,30423955,579064,6843,1.0
0,0,119852835,30366483,579110,6840,1.0
0,0,119853553,30453902,578853,6832,1.0
0,0,119853281,30174856,585020,6846,1.0
0,0,119853658,30465172,578909,6846,1.0
0,0,119852886,30372644,579303,6846,1.0
0,0,119853516,30438497,578968,6858,1.0
0,0,119853910,30173784,584943,6848,1.0
0,0,119852740,30386504,579223,6842,1.0
0,0,119852766,30363262,579081,6854,1.0
0,0,119853393,30409628,579072,6838,1.0
0,0,119853843,30175900,584999,6848,1.0
0,0,119852710,30431979,579068,6837,1.0
0,0,119853430,30368283,579106,6834,1.0
0,0,119852656,30474995,579117,6830,1.0
0,0,119853394,30173173,584940,6841,1.0
0,0,119852745,30445626,579062,6844,1.0
0,0,119853766,30369649,579223,6849,1.0
0,0,119852730,30442023,578951,6848,1.0
0,0,119853277,30176286,585008,6855,1.0
0,0,119853434,30468508,578924,6833,1.0
0,0,119852659,30367141,579157,6859,1.0
0,0,119852704,30469213,578956,6825,1.0
0,0,119853186,30175727,584993,6853,1.0
0,0,119853457,30445931,579030,6836,1.0
0,0,119852741,30370506,579171,6842,1.0
0,0,119853503,30398779,579112,6833,1.0
0,0,119853949,30182765,585162,6847,1.0
0,0,119852769,30446084,578995,6848,1.0
0,0,119852918,30365413,579108,6842,1.0
0,0,119853506,30464969,578864,6842,1.0
0,0,119853803,30174372,584958,6843,1.0
0,0,119852707,30397243,578997,6849,1.0
0,0,119853637,30373030,579310,6846,1.0
0,0,119852914,30408325,579034,6835,1.0
0,0,119854084,30176297,585007,6853,1.0
0,0,119852665,30389129,579202,6844,1.0
0,0,119853441,30366292,579116,6830,1.0
