CPU_CYCLES, INSTRUCTIONS, CACHE_MISSES, BRANCH_MISSES, LABEL
00:04:09.464 119851335 37702429 225403 61447 1.0
00:04:09.664 119852121 37732146 224967 64293 1.0
00:04:09.864 119851210 37627827 225767 68333 1.0
00:04:10.264 119851114 37620252 228221 63071 1.0
00:04:10.464 119850845 37764057 225912 61204 1.0
00:04:10.664 119851613 37825510 226040 60663 1.0
00:04:10.864 119851569 37454256 224933 68528 1.0
00:04:11.264 119851294 37612060 228220 62895 1.0
00:04:11.464 119850822 37733628 225629 65322 1.0
00:04:11.664 119850927 37818988 226105 56729 1.0
00:04:11.864 119850823 37661552 225746 62085 1.0
00:04:12.264 119850769 37526465 227494 65232 1.0
00:04:12.464 119851786 37602215 225622 68832 1.0
00:04:12.664 119851075 37694244 225969 62992 1.0
00:04:12.864 119850724 37754027 225863 63320 1.0
00:04:13.264 119851154 37665283 228269 59438 1.0
00:04:13.464 119851246 37376282 224621 70439 1.0
00:04:13.664 119850976 37445650 225402 67516 1.0
00:04:13.864 119850648 37682872 225708 65485 1.0
00:04:14.264 119851437 37784285 228570 55548 1.0
00:04:14.464 119851184 37266810 224697 75051 1.0
00:04:14.664 119851441 37279857 224504 75103 1.0
00:04:14.864 119851409 37609542 225277 66319 1.0
00:04:15.264 119851679 37677751 228313 60371 1.0
00:04:15.464 119851681 37694992 225758 65262 1.0
00:04:15.664 119850724 37693342 225811 64481 1.0
00:04:15.864 119851287 37744367 225855 58747 1.0
00:04:16.264 119851995 37667848 226883 63813 1.0
00:04:16.464 119850567 37738848 225677 64544 1.0
00:04:16.664 119850614 37739492 225995 61716 1.0
00:04:17.064 119851207 37669503 228108 63090 1.0
00:04:17.264 119851487 37588523 224977 64702 1.0
00:04:17.464 119851619 37604769 225354 65844 1.0
00:04:17.664 119850096 37643210 225934 66034 1.0
00:04:18.064 119851568 37597856 228283 62548 1.0
00:04:18.264 119851317 37728911 225903 62473 1.0
00:04:18.464 119850699 37724734 225824 59514 1.0
00:04:18.664 119851390 37578235 224772 70895 1.0
00:04:19.064 119850786 37612178 228206 65207 1.0
00:04:19.264 119852299 37671871 225828 64453 1.0
00:04:19.464 119851107 37751225 226026 59236 1.0
00:04:19.664 119851957 37781799 225721 61045 1.0
00:04:20.064 119851262 37432240 227700 70452 1.0
00:04:20.264 119851562 37669490 225854 64122 1.0
00:04:20.464 119851440 37568770 225494 61475 1.0
00:04:20.664 119851455 37445153 224848 68700 1.0
00:04:21.064 119852170 37504157 227797 63098 1.0
00:04:21.264 119850783 37653841 224907 67232 1.0
00:04:21.464 119850846 37873586 225708 61853 1.0
00:04:21.664 119851902 37668786 225750 65487 1.0
00:04:22.064 119852634 37623948 228333 59819 1.0
00:04:22.264 119850953 37792659 225698 60856 1.0
00:04:22.464 119852004 37722716 224820 64992 1.0
00:04:22.664 119851281 37582350 225803 65810 1.0
00:04:23.064 119852686 37349971 227808 62950 1.0
00:04:23.264 119850765 37755796 225751 63789 1.0
00:04:23.464 119851793 37677536 225893 65914 1.0
00:04:23.664 119850620 37603833 225051 66969 1.0
00:04:24.064 119851922 37699663 228134 62128 1.0
00:04:24.264 119850978 37785379 225700 63952 1.0
00:04:24.464 119852036 37732484 225883 63514 1.0
00:04:24.664 119850520 37734472 225903 60517 1.0
00:04:25.064 119851051 37656625 227178 63096 1.0
00:04:25.264 119851081 37534946 225605 69375 1.0
00:04:25.464 119851662 37690153 225886 62994 1.0
